0;2;6;7;6;6;6;6;7;5;5;5;5;5;5;5;5;6;5;7;4;4;4;4;4;4;4;4;5;4;14;15;14;14;14;14;14;14;14;15;14;14;14;14;14;14;15;15;15;15;14;14;14;15;12;13;12;12;14;14;12;11;13;13;12;12;12;13;12;17;15;15;16;16;15;15;18;18;18;20;18;19;19;19;19;19;20;19;20;19;19;17;17;17;17;17;18;18;18;18;14;14;16;22;13;23;16;16;18;18;16;16;19;12;17;17;18;17;17;17;18;21;18;17;17;17;16;16;15;16;16;16;15;24;24;25;22;21;24;21;22;22;23;22;23;22;22;22;22;22;22;22;22;22;22;24;23;23;22;22;23;22;22;24;22;26;23
2;0;4;5;4;4;4;4;5;3;3;3;3;3;3;3;3;4;3;5;2;4;4;4;4;4;4;4;5;4;12;13;12;12;12;12;12;12;12;13;12;12;12;12;12;12;13;13;13;13;12;12;12;13;10;11;10;10;12;12;10;9;11;11;10;10;10;11;12;15;13;13;14;14;13;13;16;16;16;18;16;17;17;17;17;17;18;17;18;17;17;15;15;15;15;15;16;16;16;16;12;12;14;20;11;21;14;14;16;16;14;14;17;12;15;15;16;15;15;15;16;19;16;15;15;15;14;14;13;14;14;14;13;22;22;23;20;19;22;19;20;20;21;20;21;20;20;20;20;20;20;20;20;20;20;22;21;21;20;20;21;20;20;22;20;24;21
6;4;0;1;0;0;0;0;1;1;1;1;1;1;1;1;2;2;1;1;3;5;5;5;5;5;5;5;6;5;13;14;13;13;13;13;13;13;13;14;13;13;13;13;13;13;14;14;14;14;13;13;13;12;9;10;8;8;10;10;8;7;11;11;10;8;8;9;10;14;10;10;11;11;10;10;13;13;13;15;15;16;16;16;16;14;15;14;15;16;16;12;12;12;12;12;13;13;13;13;9;9;12;17;8;20;13;13;15;15;13;14;13;12;12;12;13;12;12;12;13;16;13;12;12;12;12;11;12;11;11;11;10;22;22;23;20;17;19;17;18;18;19;18;19;18;18;18;18;18;17;17;17;17;17;19;18;18;17;17;18;17;17;19;20;21;18
7;5;1;0;1;1;1;1;2;2;2;2;2;2;2;2;3;3;2;2;4;6;6;6;6;6;6;6;7;6;14;15;14;14;14;14;14;14;14;15;14;14;14;14;14;14;15;15;15;15;14;14;14;13;10;11;9;9;11;11;9;8;12;12;11;9;9;10;11;15;11;11;12;12;11;11;14;14;14;16;16;17;17;17;17;15;16;15;16;17;17;13;13;13;13;13;14;14;14;14;10;10;13;18;9;21;14;14;16;16;14;15;14;13;13;13;14;13;13;13;14;17;14;13;13;13;13;12;13;12;12;12;11;22;22;23;20;17;19;17;18;18;19;18;19;18;18;18;18;18;17;17;17;17;17;19;18;18;17;17;18;17;17;19;20;21;18
6;4;0;1;0;0;0;0;1;1;1;1;1;1;1;1;2;2;1;1;3;5;5;5;5;5;5;5;6;5;13;14;13;13;13;13;13;13;13;14;13;13;13;13;13;13;14;14;14;14;13;13;13;12;9;10;8;8;10;10;8;7;11;11;10;8;8;9;10;14;10;10;11;11;10;10;13;13;13;15;15;16;16;16;16;14;15;14;15;16;16;12;12;12;12;12;13;13;13;13;9;9;12;17;8;20;13;13;15;15;13;14;13;12;12;12;13;12;12;12;13;16;13;12;12;12;12;11;12;11;11;11;10;22;22;23;20;17;19;17;18;18;19;18;19;18;18;18;18;18;17;17;17;17;17;19;18;18;17;17;18;17;17;19;20;21;18
6;4;0;1;0;0;0;0;1;1;1;1;1;1;1;1;2;2;1;1;3;5;5;5;5;5;5;5;6;5;13;14;13;13;13;13;13;13;13;14;13;13;13;13;13;13;14;14;14;14;13;13;13;12;9;10;8;8;10;10;8;7;11;11;10;8;8;9;10;14;10;10;11;11;10;10;13;13;13;15;15;16;16;16;16;14;15;14;15;16;16;12;12;12;12;12;13;13;13;13;9;9;12;17;8;20;13;13;15;15;13;14;13;12;12;12;13;12;12;12;13;16;13;12;12;12;12;11;12;11;11;11;10;22;22;23;20;17;19;17;18;18;19;18;19;18;18;18;18;18;17;17;17;17;17;19;18;18;17;17;18;17;17;19;20;21;18
6;4;0;1;0;0;0;0;1;1;1;1;1;1;1;1;2;2;1;1;3;5;5;5;5;5;5;5;6;5;13;14;13;13;13;13;13;13;13;14;13;13;13;13;13;13;14;14;14;14;13;13;13;12;9;10;8;8;10;10;8;7;11;11;10;8;8;9;10;14;10;10;11;11;10;10;13;13;13;15;15;16;16;16;16;14;15;14;15;16;16;12;12;12;12;12;13;13;13;13;9;9;12;17;8;20;13;13;15;15;13;14;13;12;12;12;13;12;12;12;13;16;13;12;12;12;12;11;12;11;11;11;10;22;22;23;20;17;19;17;18;18;19;18;19;18;18;18;18;18;17;17;17;17;17;19;18;18;17;17;18;17;17;19;20;21;18
6;4;0;1;0;0;0;0;1;1;1;1;1;1;1;1;2;2;1;1;3;5;5;5;5;5;5;5;6;5;13;14;13;13;13;13;13;13;13;14;13;13;13;13;13;13;14;14;14;14;13;13;13;12;9;10;8;8;10;10;8;7;11;11;10;8;8;9;10;14;10;10;11;11;10;10;13;13;13;15;15;16;16;16;16;14;15;14;15;16;16;12;12;12;12;12;13;13;13;13;9;9;12;17;8;20;13;13;15;15;13;14;13;12;12;12;13;12;12;12;13;16;13;12;12;12;12;11;12;11;11;11;10;22;22;23;20;17;19;17;18;18;19;18;19;18;18;18;18;18;17;17;17;17;17;19;18;18;17;17;18;17;17;19;20;21;18
7;5;1;2;1;1;1;1;0;2;2;2;2;2;2;2;3;3;2;2;4;4;4;4;4;4;4;4;5;6;14;15;14;14;14;14;14;14;14;15;14;14;14;14;14;14;15;15;15;15;14;14;14;13;10;11;9;9;11;11;9;8;12;12;11;9;9;10;11;15;11;11;12;12;11;11;14;14;14;16;16;17;17;17;17;15;16;15;16;17;17;13;13;13;13;13;14;14;14;14;10;10;13;18;9;21;14;14;16;16;14;15;14;13;13;13;14;13;13;13;14;17;14;13;13;13;13;12;13;12;12;12;11;23;23;24;21;18;20;18;19;19;20;19;20;19;19;19;19;19;18;18;18;18;18;20;19;19;18;18;19;18;18;20;21;22;17
5;3;1;2;1;1;1;1;2;0;0;0;0;0;0;0;1;1;0;2;2;4;4;4;4;4;4;4;5;4;12;13;12;12;12;12;12;12;12;13;12;12;12;12;12;12;13;13;13;13;12;12;12;13;10;11;7;7;9;9;7;6;10;10;9;7;7;8;9;14;10;10;11;11;10;10;13;13;13;15;15;16;16;16;16;14;15;14;15;16;16;12;12;12;12;12;13;13;13;13;9;9;11;17;8;20;12;12;14;14;12;13;14;12;12;12;13;12;12;12;13;16;13;12;12;12;12;11;12;11;11;11;10;22;22;23;20;17;19;17;18;18;19;18;19;18;18;18;18;18;18;18;18;18;18;20;19;19;18;18;19;18;18;20;21;21;18
